AP Inventory
AP Name,Ethernet MAC,AP IP Address,Location,Model,Controller Name,Primary Controller Name,Admin Status,Serial Number,AP Type,Secondary Controller Name,AP Mode
4TG005755/01-03AI-Dp_Lab,00:1F:64:ED:4C:AD,10.15.18.181,SMK (SMEA) YPE Bhakti Karya Tegal Jl. Kol. Sugiono,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:01010600P13413400691,CAPWAP,,FitAP
6PTK000152/01-01AI-Dp_R_Ketua_Program_Keahlian,00:1F:64:ED:4C:B6,10.15.21.37,6PTK_SMKN-1,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400694,CAPWAP,WAC-D6-SKK,FitAP
6PTK001470/01-02AI-Perpustakaan,00:1F:64:ED:4C:B9,0.0.0.0,SMAN-7_JL-SULAWESI_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
6PTK000665/01-02AI-Dp_Laboratorium,00:1F:64:ED:4C:BC,10.15.20.61,RS-BHAYANGKARA_JL-KS-TUBUN_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400696,CAPWAP,WAC-D6-SKK,FitAP
6PTK004324/02-01AI-Kantin,00:1F:64:ED:4C:C2,0.0.0.0,SMA-EMANUEL_JL-KS-TUBUN_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
autoap,00:1F:64:ED:4C:C5,0.0.0.0,EKS-CAFE-7DAYS-PINDAH-HANSI-2,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
BBBRB00006/01-03AI-Aula,00:1F:64:ED:4C:C8,10.15.15.124,KPU Brebes Jl. MT. Haryono 29,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Enabled,SN:01010600P13413400700,CAPWAP,,FitAP
BMABAY00002/01-02AI-Lrg_Jembatan,00:1F:64:ED:4C:CE,0.0.0.0,SMAN 1 Bumiayu Jl. Ry Talok,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
7MO001771/01-03AI-Dpn_Perpus,00:1F:64:ED:4C:D4,10.14.8.28,MTS_Nurul_Taqwa_Manado (Perpustakaan) Jl. Manguni Raya Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7BT001857/01-01AI-Dpn_R_Guru,00:1F:64:ED:4C:D7,0.0.0.0,SMPN_1_Airmadidi Jl. Manado-Bitung (Sarongsong II), Airmadidi,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
BMABAY00002/01-01AI-Dp_R_Guru,00:1F:64:ED:4C:DD,0.0.0.0,SMAN 1 Bumiayu Jl. Ry Talok,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
4TG005753/01-02AI-Dp_R_Guru,00:1F:64:ED:4C:EC,0.0.0.0,SMP Muh 2 Tegal Jl. Demak 14 Margadana,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
4TG005754/01-03AI-Dp_R_Manaj,00:1F:64:ED:4C:EF,0.0.0.0,SMK Muh 2 Tegal Jl. Ciptomangunkusumo 410,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
6PTK000665/01-01AI-Lobi,00:1F:64:ED:4C:F5,10.15.20.77,RS-BHAYANGKARA_JL-KS-TUBUN_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400715,CAPWAP,WAC-D6-SKK,FitAP
4TG005754/01-02AI-Dp_R_Kls,00:1F:64:ED:4C:F8,10.15.18.96,SMK Muh 2 Tegal Jl. Ciptomangunkusumo 410,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Enabled,SN:01010600P13413400716,CAPWAP,,FitAP
4TG005754/01-01AI-Dp_R_Guru,00:1F:64:ED:4C:FB,10.15.18.73,SMK Muh 2 Tegal Jl. Ciptomangunkusumo 410,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Enabled,SN:01010600P13413400717,CAPWAP,,FitAP
7MO001802/01-01AI-R_Guru,00:1F:64:ED:4D:01,10.14.5.65,SMA_Syalom_Manado Jl Bethel Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400719,CAPWAP,WAC-D7-PIK,FitAP
4TG005087/01-03AI-Dp_R_Pertemuan,00:1F:64:ED:4D:04,10.15.18.34,SMPN 4 Tegal Jl. Setiabudi,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:01010600P13413400720,CAPWAP,,FitAP
7BT001699/01-01AI-Dpn_Kls_FISIKA,00:1F:64:ED:4D:13,0.0.0.0,SMAN_2_Bitung Jl. Siswa no. 203 Madidir Ure, Bitung,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO001796/01-02AI-Dpn_Kls_VIIB,00:1F:64:ED:4D:16,10.14.8.92,MTS_Al_Falah_Manado Jl. 14 Februari Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400726,CAPWAP,WAC-D7-PIK,FitAP
4TG000971/01-04AI-Lab_komp,00:1F:64:ED:4D:1C,10.15.18.156,Bina Sarana Informatika Tegal Jl. Cipelem,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:01010600P13413400728,CAPWAP,,FitAP
7MO001787/01-01AI-Dpn_R_TU,00:1F:64:ED:4D:1F,0.0.0.0,SMK_Kasih_Ibu Jl.Hasanudin 15,Lingkungan.3 Tongkol,Karangria,Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
4TG006573/01-03AI-Gazebo,00:1F:64:ED:4D:25,10.15.18.60,RM Pringsewu Tegal Jl. Raya Tegal-Pemalang,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Enabled,SN:01010600P13413400731,CAPWAP,,FitAP
PTKPTK00030/02-01AI-R_Dosen_Pertanian,00:1F:64:ED:4D:2B,0.0.0.0,6PTK_UNIVERSITAS-PANCA-BHAKTI,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
4TG000971/01-05AI-Teori,00:1F:64:ED:4D:37,10.15.18.27,Bina Sarana Informatika Tegal Jl. Cipelem,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:01010600P13413400737,CAPWAP,,FitAP
BBBRB00006/01-01AI-R_Selatan,00:1F:64:ED:4D:46,10.15.15.51,KPU Brebes Jl. MT. Haryono 29,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Enabled,SN:01010600P13413400742,CAPWAP,,FitAP
7MO001781/01-01AI-Dpn_R_Panitia,00:1F:64:ED:4D:4F,10.14.0.64,SMP_Kristen_4_Tikala Jl. B.W. Lapian Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400745,CAPWAP,WAC-D7-PIK,FitAP
7KTG001705/7KTG-MO0201-2365AI,00:1F:64:ED:4D:58,10.14.7.28,SMA_Katolik_Theodorus_Kotamobagu Jl. Diponegoro 3 Kotamobagu,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400748,CAPWAP,WAC-D7-PIK,FitAP
7MO001782/01-01AI-Smpng_R_Guru,00:1F:64:ED:4D:5B,0.0.0.0,SMP_Kristen_57_Paal4 Jl. Sawangan Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
6PTK004326/01-01AI-Dp_R_Komputer,00:1F:64:ED:4D:5E,10.15.20.9,SMA-MUHAMMADIAH-II_JL-DR-SUTOMO-GG-KARYA-I_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400750,CAPWAP,WAC-D6-SKK,FitAP
7TDO000371/01-01AI-R_Lab_Komp,00:1F:64:ED:4D:70,10.14.7.86,SMA_Kristen_Tondano Jl. Walanda Maramis No. 145 Tondano,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400756,CAPWAP,WAC-D7-PIK,FitAP
7MO001893/01-01AI-Ruang_TU-21C1709,00:1F:64:ED:4D:79,10.14.5.31,Akper_Matuariwaya_Manado Jl. Monginsidi Manado(Depan Ruang TU),AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400759,CAPWAP,WAC-D7-PIK,FitAP
4TG005753/01-01AI-Dp_R_TU,00:1F:64:ED:4D:7C,0.0.0.0,SMP Muh 2 Tegal Jl. Demak 14 Margadana,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
7TMH001909/01-01AI-Blk_Ktr_Pmbntu_Rek,00:1F:64:ED:4D:7F,0.0.0.0,UNSRIT_Tomohon Jl. Perlombaan nomor 499 Kakaskasen 2 Tomohon,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
PTKPTK00065/01-03AI-Dp_R_Perawatan,00:1F:64:ED:4D:8B,10.15.21.5,6PTK_RS_YARSI,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400765,CAPWAP,WAC-D6-SKK,FitAP
7MO000349/7MO-MO0101-1178AI,00:1F:64:ED:4D:91,10.14.0.62,SMK_Pioneer_Manado Jl. Yos Soedarso 33B Kel. Paal Dua, Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400767,CAPWAP,WAC-D7-PIK,FitAP
4TG000971/01-03AI-Smp_Mushola,00:1F:64:ED:4D:9D,10.15.18.36,Bina Sarana Informatika Tegal Jl. Cipelem,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:01010600P13413400771,CAPWAP,,FitAP
7MO001809/01-01AI-Rg_Guru-21F1462,00:1F:64:ED:4D:B5,10.14.4.103,WMS SMP1_Eben_Haezar_Manado Ruang Guru Jl 14 Februari 95, Teling Atas, Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400779,CAPWAP,WAC-D7-PIK,FitAP
7KTG001705/7KTG-MO0201-2367AI,00:1F:64:ED:4D:BE,10.14.7.29,SMA_Katolik_Theodorus_Kotamobagu Jl. Diponegoro 3 Kotamobagu,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400782,CAPWAP,WAC-D7-PIK,FitAP
4TG005087/01-02AI-Dp_R_GURU,00:1F:64:ED:4D:C4,10.15.18.43,SMPN 4 Tegal Jl. Setiabudi,AE5100-E2AN2T,WAC-D4-GBL03,WAC-D4-GBL03,Disabled,SN:01010600P13413400784,CAPWAP,,FitAP
autoap,00:1F:64:ED:4D:DF,10.14.5.40,Not set,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400793,CAPWAP,WAC-D7-PIK,FitAP
7AM002034/01-02AI-Plasa_Telkom_Amurang-21C2392,00:1F:64:ED:4D:EE,10.14.7.6,Plasa_Telkom_Amurang Jl. Pelabuhan No.1 Amurang,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400798,CAPWAP,WAC-D7-PIK,FitAP
7MO001730/01-01AI-Kls_VIIA,00:1F:64:ED:4D:FA,10.14.4.53,SMP_Advent_5_Manado Jl. Yos Sudarso no. 166 Kel. Kairagi Weru, Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400802,CAPWAP,WAC-D7-PIK,FitAP
7AMD001853/01-02AI-Dpn_R_Guru,00:1F:64:ED:4E:03,0.0.0.0,SMK_Baramuli_Airmadidi Jl. Sarongsong II Airmadidi,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO001986/01-03AI-Kantin-11F0308,00:1F:64:ED:4E:09,10.14.2.110,Bank_Indonesia_17_Agustus_Manado Kantin Jl. 17 Agustus Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400807,CAPWAP,WAC-D7-PIK,FitAP
7MO000326/01-10AI-WifiCorner-11F0232,00:1F:64:ED:4E:0F,10.14.2.79,WMS Hotel_Quality_Manado Lobby Jl. Piere Tendean no 88 Boulevard Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400809,CAPWAP,WAC-D7-PIK,FitAP
7MO004246/7MO-MO0101-0998AI,00:1F:64:ED:4E:2A,0.0.0.0,SMPN_2_Tahuna Jl. Baru Kel Tona 1, Kec Tahuna Timur, Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO001813/01-02AI-R_Kelas_VIIIC,00:1F:64:ED:4E:3F,10.14.4.227,SMPN_4_Manado Jl. Tonsawang No. 6 Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400825,CAPWAP,WAC-D7-PIK,FitAP
7MO001774/01-01AI-Dpn_R_Guru,00:1F:64:ED:4E:5A,10.14.0.55,SMA_Laurentius_Manado Jl. Maesa Ronomuut Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400834,CAPWAP,WAC-D7-PIK,FitAP
7MO001821/01-04AI-Dp_KepSek-11F1132,00:1F:64:ED:4E:60,10.14.0.15,SMK_Xaverius_Manado_Lt1_Dp_Ruang_Kepsek Jl. W.R. Supratman no.3 Lawangirung, Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400836,CAPWAP,WAC-D7-PIK,FitAP
MOBAH00005/01-03AI-Dpn_Taman,00:1F:64:ED:4E:69,10.14.5.60,Biara_MSC_Pineleng (Ruang Depan) Jl. Raya Pineleng Sulawesi Utara,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400839,CAPWAP,WAC-D7-PIK,FitAP
5DPU020097/02-01AI-DP_R_KELAS,00:1F:64:ED:4E:6F,0.0.0.0,SMAn_2_Dompu_03,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
5BIM019075/01-03AI-DP_R_GURU,00:1F:64:ED:4E:72,0.0.0.0,SMAN_2_Kota_Bima_03,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
5BIM019075/01-02AI-DP_R_KELAS,00:1F:64:ED:4E:7E,10.15.12.21,SMAN_2_Kota_Bima_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13413400846,CAPWAP,,FitAP
7MO004247/7MO-MO0101-0997AI,00:1F:64:ED:4E:81,0.0.0.0,SMPN_1_Tahuna Jl. Dr Sutomo no.35 Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
6PTS004340/01-01AI-Perpustakaan,00:1F:64:ED:4E:84,0.0.0.0,6PTS_SMP_PGRI,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
autoap,00:1F:64:ED:4E:8A,0.0.0.0,DELETED_AP_RUSAK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
7MO001750/01-01AI-R_Guru,00:1F:64:ED:4E:8D,0.0.0.0,SMA_Imam_Bonjol_Manado Jl. Karper no.96 Mahawu, Manado (Depan Kantor),AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
6PTS004350/01-01AI-Plaza,00:1F:64:ED:4E:90,10.15.20.22,KANTOR-TELKOM-PTS_JL-KS-TUBUN-NO-8_PTS,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400852,CAPWAP,WAC-D6-SKK,FitAP
6PTS004333/01-01AI-R_Guru,00:1F:64:ED:4E:99,0.0.0.0,Not set,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
5BIM019081/01-02AI-DP_R_AKSLRSI,00:1F:64:ED:4E:9C,10.15.12.49,SMPN_1_Kota_Bima_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13413400856,CAPWAP,,FitAP
7MO004243/7MO-MO0101-0996AI,00:1F:64:ED:4E:9F,0.0.0.0,SMAN_2_Tahuna Jl. Baru 2, Kel Tona, Kec Tahuna Timur, Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO004241/7MO-MO0101-0993AI,00:1F:64:ED:4E:A5,0.0.0.0,SD_St_Agustinus_Tahuna Jl. Malahasa Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
5BIM019075/01-01AI-DP_R_KELAS,00:1F:64:ED:4E:A8,10.15.12.15,SMAN_2_Kota_Bima_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13413400860,CAPWAP,,FitAP
7MO004245/7MO-MO0101-0999AI,00:1F:64:ED:4E:AB,0.0.0.0,SMPN_4_Tahuna Jl. Baru Kel Tona 1, Kec Tahuna Timur, Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO001773/01-02AI-Kls_XIE,00:1F:64:ED:4E:B4,0.0.0.0,SDN_1_Tahuna Jl. Hassanuddin Kel Sawang Bendar, Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO004239/7MO-MO0101-0991AI,00:1F:64:ED:4E:B7,0.0.0.0,SD_Gmist_Betlehem_Tahuna Jl. Baru Kel Tona 1, Kec Tahuna Timur, Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7AMD001854/01-02AI-Dpn_Gudang,00:1F:64:ED:4E:C6,0.0.0.0,SMK_Klabat_Airmadi Jl. Sarongsong I/II no.122 Airmadidi,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7TMH001872/01-04AI-Dpn_Lab_Komp,00:1F:64:ED:4E:C9,10.14.7.160,SMAN_2_Tomohon Jl. Raya Tomohon Tara Tara Tiga, Tomohon,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400871,CAPWAP,WAC-D7-PIK,FitAP
6PTK000668/01-01AI-Dp_R_Komputer,00:1F:64:ED:4E:CC,10.15.20.7,SMA-MUHAMMADIAH-I_JL-PARIS-II_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400872,CAPWAP,WAC-D6-SKK,FitAP
5BIM019078/02-02AI-DP_R_KOMPTR,00:1F:64:ED:4E:CF,10.15.12.98,SMKN_1_Kota_Bima_04,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:01010600P13413400873,CAPWAP,,FitAP
7TMH001866/7MOTMHA2219-Kelas9-21C2219,00:1F:64:ED:4E:E7,0.0.0.0,SMA_Karitas_Tomohon Depan Kelas 9B Jl. Raya Tomohon,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7BT001684/01-02AI-Dpn_Kantin,00:1F:64:ED:4E:ED,10.14.6.10,SMA_Advent_Bitung Jl Depot Pertamina Bitung,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400883,CAPWAP,WAC-D7-PIK,FitAP
7MO004244/7MO-MO0101-0995AI,00:1F:64:ED:4E:F6,0.0.0.0,SMAN_1_Tahuna Jl. Stadien Kel Dumuhung Kec Tahuna Timur, Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
6PTS004338/01-01AI-Dp_Kelas,00:1F:64:ED:4E:FC,0.0.0.0,6PTS_SMPN_7,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
6PTS004334/01-01AI-R_Guru,00:1F:64:ED:4F:02,0.0.0.0,SMAN-2_JL-LINTAS-SELATAN-GG-TANI_PTS,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
6PTK001147/01-01AI-Dp_R_Komputer,00:1F:64:ED:4F:08,10.15.21.61,SMAN-10_JL-PURNAMA-KOMPL-PURNAMA-AGUNG_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400892,CAPWAP,WAC-D6-SKK,FitAP
autoap,00:1F:64:ED:4F:11,0.0.0.0,DELETED_AP_RUSAK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
6PTK004326/02-01AI-Dp_Kelas,00:1F:64:ED:4F:14,10.15.20.114,SMA-MUHAMMADIAH-II_JL-DR-SUTOMO-GG-KARYA-I_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400896,CAPWAP,WAC-D6-SKK,FitAP
PTKPTK00107/01-01AI-Blk_Cafe,00:1F:64:ED:4F:17,10.15.22.57,CAFE-AUREL_JL-KH-WAHID-HASYIM_PTK-eks-sma-muhammadiah-ii,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13413400897,CAPWAP,WAC-D6-SKK,FitAP
5BIM019078/01-01AI-DP_R_KELAS,00:1F:64:ED:4F:1D,10.15.12.127,SMKN_1_Kota_Bima_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:01010600P13413400899,CAPWAP,,FitAP
7MO001821/02-03AI-Kelas_Lt2-11F1131,00:1F:64:ED:4F:29,0.0.0.0,SMK_Xaverius_Manado_Lt2_Dp_Ruang_Kelas Jl. W.R. Supratman no.3 Lawangirung, Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
5BIM019072/02-03AI-DP_R_KELAS,00:1F:64:ED:4F:2C,0.0.0.0,MTSN_1_KotaBima_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
7BT001687/01-01AI-Dp_Kls,00:1F:64:ED:4F:2F,10.14.6.14,SMA_Muhammadiyah_Bitung Jl. R.E. Marthadinata no.14 Bitung Barat I, Bitung,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400905,CAPWAP,WAC-D7-PIK,FitAP
BIMBIM00015/01-01AI-SMPN_1_SAPE,00:1F:64:ED:4F:35,10.15.12.8,SMPN_1_SAPE,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Disabled,SN:01010600P13413400907,CAPWAP,,FitAP
7MO000919/01-01AI-R_Guru,00:1F:64:ED:4F:38,10.14.0.27,SMP_Garuda_Manado Jl. Klenteng Manado,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:01010600P13413400908,CAPWAP,WAC-D7-PIK,FitAP
7BT001698/7BT-MO0201-2093AI,00:1F:64:ED:4F:47,0.0.0.0,SMK_Pelita_Bahari_Bitung Jl. Dua Saudara Kadoodan, Kec. Madidir, Bitung,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
7MO004242/7MO-MO0101-0992AI,00:1F:64:ED:4F:4D,0.0.0.0,SD_Inpres_Tona_Tahuna Jl. Baru Kel Tona 1, Kec Tahuna Timur, Tahuna,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
5BIM019082/01-02AI-DP_R_GURU,00:1F:64:ED:4F:50,10.15.12.41,SMPN_2_Kota_Bima_02,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13413400916,CAPWAP,,FitAP
6PTS004337/01-01AI-R_Komputer,00:1F:64:ED:4F:59,0.0.0.0,SMPN-1_JL-DI-PANJAITAN-NO-24_PTS,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
7BT001699/01-02AI-Dpn_Kls_Bahasa,00:1F:64:ED:4F:5C,0.0.0.0,SMAN_2_Bitung Jl. Siswa no. 203 Madidir Ure, Bitung,AE5100-E2AN2T,WAC-D7-MDO,WAC-D7-MDO,Disabled,SN:00000000000000000000,CAPWAP,WAC-D7-PIK,FitAP
4DM003646/02-01CI-Dpn_Aula,00:1F:64:ED:4F:62,10.15.51.9,SMU negeri 2 Demak_ Kudus 182 Demak, Kel. Bintoro, Kec. Demak,AE6100-E2ANH2,WAC-D4-GBL01,WAC-D4-GBL01,Enabled,SN:01010601P14213400002,CAPWAP,,FitAP
5KAI019895/01-02DA-Kr_R_KELAS,00:1F:64:ED:4F:65,0.0.0.0,Not set,AE6100-E2ANH2,WAC-D7-KPN,WAC-D7-KPN,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
KAIKAB00002/01-01DI-Dp_R_Plasa,00:1F:64:ED:4F:68,0.0.0.0,Plaza Telkom Kalabahi,AE6100-E2ANH2,WAC-D7-KPN,WAC-D7-KPN,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
