AP Inventory
AP Name,Ethernet MAC,AP IP Address,Model,Map Location,Controller Name,802.11b/g/n Status,Location
4SA003930/01-03BI-Slsr_Kepsek,00:1F:64:EC:B8:01,10.17.20.191,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK NEGERI 1_JL.NAKULO SADEWO 1/2 SALATIGA
4PBG004520/01-01BI-R_Aula,00:1F:64:EC:B8:07,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMAN 2 PURBALINGGA_JL. PUCUNG RUMBAK, PURBALINGGA
4KT003855/01-02BI-Aula,00:1F:64:EC:B8:0A,10.17.22.28,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK KRISTEN 2 KLATEN_JL. DR. WAHIDIN SUDIRO HUSODO NO. 42 KLATEN
4KT003856/01-01BI-Hall,00:1F:64:EC:B8:10,10.17.22.90,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK KRISTEN 4 KLATEN_JLN. BY PASS Selatan GUMULAN KLATEN
4BLA003826/01-01BI-Dp_Kls_Xii,00:1F:64:EC:B8:1C,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU Negeri 1 Cepu_Jl Raya Diponegoro 55 Cepu
MTRMTR00006/01-08BI-KR_SMPING_2,00:1F:64:EC:B8:1F,0.0.0.0,AE5100-E2AN2,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Down,Auditorium_Unram_05
4TG004034/01-02BI-R-Perpus,00:1F:64:EC:B8:28,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Down,SMPN 13 Tegal Jl. Rambutan 27
ABRABR00008/01-02BI-Lap_Basket,00:1F:64:EC:B8:3D,10.17.19.39,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMA KANISIUS BHAKTI AWAM_Jl. Mgr. Sugiyopranoto 226
4TG004025/01-02BI-Dpn_R_Guru,00:1F:64:EC:B8:52,10.15.18.148,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Up,SMP Muh Kramat Jl. Ry Sulang Tg
4UNR003994/01-02BI-Perpus,00:1F:64:EC:B8:55,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMP NEGERI 1 PRINGAPUS_JL SISWA WONOYOSO PRINGAPUS
4KS005677/02-01BI-Dpn_Kls_Xii_Ap_1,00:1F:64:EC:B8:5B,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK TAMANSISWA_JL. VETERAN NO. 3
RSK_4BI003887/01-03BI-Perpus_Dig,00:1F:64:EC:B8:5E,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMPN 1 Boyolali_Jl.Merapi No 22 Boyolali
4DM003745/01-03BI-Lab,00:1F:64:EC:B8:61,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMP Bhakti Negara_Jl. Raya guntur No. 293
4RB003821/01-01BI-Dp_R_Perpus,00:1F:64:EC:B8:64,10.15.52.12,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMK N 2 REMBANG_Jl. Raya Lasem KM 4 Rembang
SASAL00023/01-03BI-Slsr_Kasi_Ops,00:1F:64:EC:B8:6D,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,KOREM_Jl. Diponegoro no.28
4UNR003980/02-02BI-Slsr_Kls,00:1F:64:EC:B8:70,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK NU UNGARAN_JL.KALIGARANG 9 UNGARAN
Q1-4CP004506/01-01BI-R_Guru,00:1F:64:EC:B8:73,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK MUHAMMADIYAH KROYA_JL. RAYA MUJUR KOTAK POS 2 MUJUR KROYA CILACAP
4KS003678/01-02BI-Dp_Xi_Ips,00:1F:64:EC:B8:7C,10.15.53.29,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU KERAMAT KUDUS_Jl. Pattimura No. 45 Jepang Pakis, Jati Kudus
4BI003906/01-02BI-R_Guru,00:1F:64:EC:B8:82,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK Bhinneka Karya 4 Ampel_Jl.Farming,Tukangan,Candi,Ampel,Boyolali
4BA004478/01-05BI-Dpn_Kantor,00:1F:64:EC:B8:8B,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMU NEGERI 1 BAWANG_JL RAYA PUCANG 134, BAWANG - BANJAR NEGARA
4SA003955/01-02BI-Kls,00:1F:64:EC:B8:8E,10.17.20.88,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP KRISTEN SALATIGA_JL.KEMIRI RAYA 1 SALATIGA
4JPA003700/01-01BI-Lab,00:1F:64:EC:B8:91,10.15.10.122,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU PGRI Jl. Raya Kalinyakmatan, Demaan Jepara
4TG005135/01-04BI-Pintu_Utama,00:1F:64:EC:B8:97,10.15.18.81,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Up,Bank BCA Tegal Jl. AR. Hakim
4UNR003984/01-02BI-Koperasi,00:1F:64:EC:B8:9A,10.17.19.37,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 2 UNGARAN_JL LETJEND SUPRAPTO NO 65 UNGARAN
4PK004089/01-01BI-Cafetaria,00:1F:64:EC:B8:A0,10.15.17.25,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Up,SMPN 8 Pekalongan Jl. Perintis Kemerdekaan
4PW003788/01-02BI-Dp_R_Lab_Kmptr,00:1F:64:EC:B8:A3,10.15.11.13,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU YATPI GODONG_JL. BRIGJEND KATAMSO KM. 01 GODONG KEL. GODONG KEC. GODONG
4KT003872/01-01BI-R_Kls_VIIC,00:1F:64:EC:B8:A6,10.17.22.92,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,MTs NEGERI KLATEN_JALAN KI AGENG GRIBIG, GERGUNUNG, KLATEN Utara
DIS_4PW003776/01-02BI-Dp_Kls_Ix,00:1F:64:EC:B8:AC,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,MTs Negeri Wirosari Jl. Kuwu KM 2 - Kalirejo KEC. Wirosari
4TG005084/01-02BI-R_Public,00:1F:64:EC:B8:B5,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Down,SMPN 2 Tegal Jl. Menteri Supeno
4UNR003991/01-03BI-Slsr_Kls,00:1F:64:EC:B8:B8,10.17.19.51,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP ISLAM TERPADU MIFTAHUL ULUM_JL KOL SUGIONO NO 1 UNGARAN
4KS003689/01-04BI-Lt_Dp_Cafe,00:1F:64:EC:B8:BB,10.15.53.135,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU NEGERI 1 BAE Kudus_Jl. Jend. Sudirman KM.04 Kudus
4UNR003971/01-02BI-R_Kepsek,00:1F:64:EC:B8:C1,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SPMA NEGERI H. MOENADI_JL. DI. PANJAITAN NO.9 TARUBUDAYA UNGARAN
4BI003900/01-03BI-Lab_Komp,00:1F:64:EC:B8:C4,10.17.21.64,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMPN 2 Teras_Jl.Solo-Semarang No 1 Teras Boyolali
4SA003931/01-02BI-Perpus,00:1F:64:EC:B8:C7,10.17.20.28,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK KRISTEN (B&M)_JL.TENTARA PELAJAR 4 SALATIGA
4DM003655/01-01BI-Dp_R_Kntr,00:1F:64:EC:B8:CD,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,MA Manba'ul Huda_Jl. Gajah-Geneng Karanganyar
4SA003945/01-03BI-Aula,00:1F:64:EC:B8:D3,10.17.20.169,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 2 SALATIGA_JL.KARTINI 26 SALATIGA
4BI003902/01-01BI-Perpus,00:1F:64:EC:B8:D9,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMPN 4 Mojosongo Boyolali_Jl.Nangka,Kemiri,Mojosongo,Boyolali
4JPA003762/01-04BI-Dp_kls_Vii_f,00:1F:64:EC:B8:DF,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMPN 2 Pecangaan_Jl. Raya Kudus-Jepara, Pecangaan Kulon Pecangaan Jpa
4KS003689/01-03BI-Lt_blkng_Kls,00:1F:64:EC:B8:E2,10.15.53.125,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU Negeri 1 TAYU_Jl. Diponegoro Tayu No. - tlp. 0295 452478
Q2-4BA005473/01-01BI-Dpn_Ruang_Guru,00:1F:64:EC:B8:E5,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK AL FATAH BANJARNEGARA_JL. S. PARMANKM 3, BANJAR NEGARA
4PBG005175/01-02BI-Kelas_IXD,00:1F:64:EC:B8:E8,10.15.27.70,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP. NEGERI 1 KARANGMONCOL_RAYA KARANGMONCOL PURBALINGGA
4DM003655/01-03BI-Dp_Kls_11,00:1F:64:EC:B8:EB,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,MA Manba'ul Huda_Jl. Gajah-Geneng Karanganyar
4PW003777/01-01BI-R_Kls_8_A,00:1F:64:EC:B8:FA,10.15.11.59,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,MTS YAROBI_JL. P. PUGER GG KAUMAN NO. 10 KEL. GROBOGAN KEC. GROBOGAN
4PW003792/01-01BI-Dpn_Kls_1_Tkj,00:1F:64:EC:B9:03,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK SATYA BHAKTI ILMU JL. RADEN PATAH NO. 128 KEL. GROBOGAN KEC. GROBOGAN
4PBG005175/01-01BI-Dpn_R_Guru,00:1F:64:EC:B9:0C,10.15.27.139,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP. NEGERI 1 KARANGMONCOL_RAYA KARANGMONCOL PU
4PW003777/01-02BI-R_Kls_7_D,00:1F:64:EC:B9:1E,10.15.11.182,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,MTS YAROBI_JL. P. PUGER GG KAUMAN NO. 10 KEL. GROBOGAN KEC. GROBOGAN
RSK_4PW003781/01-01BI-Dp_kls_Xii,00:1F:64:EC:B9:21,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU KELUARGA_JL. A. YANI NO. 1 KEL. GUBUG KEC. GUBUG
DIS_4PW003776/01-01BI-Dp_R_Perpus,00:1F:64:EC:B9:24,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,MTs Negeri Wirosari Jl. Kuwu KM 2 - Kalirejo KEC. Wirosari
4BI003888/02-01BI-Dp_Lab,00:1F:64:EC:B9:30,10.17.21.46,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMPN 2 Boyolali; JL. Pandanaran No. 25 Boyolali;Lt.2 Dp Lab
RSK_4JPA003683/01-02BI-Teras_Kls,00:1F:64:EC:B9:33,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU MUHAMMADIYAH 01 BNGSRI_Jl. Jerukwangi No. 49 Bangsri, Jepara
4SLW004051/01-02BI-Dp_Tangga,00:1F:64:EC:B9:54,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Down,SMPN 1 Slawi Jl. Prof Muh Yamin No. 32
RSK_4JPA003683/01-01BI-R_Perpus,00:1F:64:EC:B9:66,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU MUHAMMADIYAH 01 BNGSRI_Jl. Jerukwangi No. 49 Bangsri, Jepara
4JPA003712/01-01BI-R_Perpus,00:1F:64:EC:B9:69,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU Negeri I Mlongo_Jl. Jepara-Bangsri Km.7 Suwawal Mlonggo
4BI003898/01-01BI-Lab_IPA,00:1F:64:EC:B9:6C,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMPN 1 Cepogo Boyolali_Mliwis,Cepogo,Boyolali
4UNR003972/01-03BI-R_Perpus,00:1F:64:EC:B9:7B,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMA TUNAS PATRIA UNGARAN_JL.DIPONEGORO NO 277A
4PBG004561/02-01BI-R_Pertemuan,00:1F:64:EC:B9:8A,10.15.27.116,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMA MA'ARIF KARANGMONCOL PBG_RAYA PEKIRINGAN 2 KARANGMONCOL 53355, PURBALINGGA
4BA005473/01-02ABI-Dpn_R_Komputer,00:1F:64:EC:B9:9C,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK AL FATAH BANJARNEGARA_JL. S. PARMANKM 3, BANJAR NEGARA
4BI003898/01-02BI-R_Guru,00:1F:64:EC:B9:9F,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMPN 1 Cepogo Boyolali_Mliwis,Cepogo,Boyolali
4SA003953/01-02BI-Kls_9E,00:1F:64:EC:B9:A2,10.17.20.147,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 10 SALATIGA_JL.ARGO MULYO SALATIGA
SLOKRS00010/01-01BI-Dp.Kls.X-IPS3,00:1F:64:EC:B9:A5,10.17.21.59,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMA N 1 Teras; Jl. Sudimoro - Teras KM.2 Boyolali
4BI003884/01-03BI-R_Guru,00:1F:64:EC:B9:B4,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMP Muh 1 PK_Jl.Kemuning No 32 Boyolali
4KS003696/02-01BI-Dp_R_0.6,00:1F:64:EC:B9:BA,10.15.53.222,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU NU Al Ma'Ruf Kudus_Jl. AKBP Agil Kusumadya No. 2, Ploso Jati Kudus
4SLW004051/01-01BI-R_Guru,00:1F:64:EC:B9:C9,10.15.16.69,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Up,SMPN 1 Slawi Jl. Prof Muh Yamin No. 32
Q2-4PWT004604/01-03BI-R_Perpustakaan,00:1F:64:EC:B9:CC,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK BINA TEKNOLOGI PURWOKERTO_JL. PAHLAWAN VI NO. 18 KEL. TANJUNG KEC. PURWOKERTO SELATAN
4TG004025/01-01BI-Dpn_R_Kls,00:1F:64:EC:B9:DB,10.15.18.104,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Up,SMP Muh Kramat Jl. Ry Sulang Tg
KTDLG00002/02-01BI-Dp.Kmr-Santri,00:1F:64:EC:B9:E4,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,Ponpes Al Manshur; Tegalgondo, Wonosari, Klaten
4BI003882/01-03BI-Aula,00:1F:64:EC:B9:E7,10.17.21.32,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK Muh 4 Boyolali_Jl.Lembayung No 4 Boyolali
4JPA003714/02-01BI-Teras_Kls,00:1F:64:EC:B9:EA,10.15.10.72,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU Negeri I TAHUNAN_Jl Amarta III Tahunan
4KT003872/01-03BI-R_TU,00:1F:64:EC:B9:F3,10.17.22.16,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,MTs NEGERI KLATEN_JALAN KI AGENG GRIBIG, GERGUNUNG, KLATEN Utara
4SLW005090/01-01BI-Dp_R_Kepsek,00:1F:64:EC:B9:F6,10.15.16.20,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Up,SMKN 1 Slawi Jl. KH. Agus Salim
4BI003882/01-02BI-R_TU,00:1F:64:EC:B9:F9,10.17.21.17,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK Muh 4 Boyolali_Jl.Lembayung No 4 Boyolali
4SA003921/01-01BI-R_TU,00:1F:64:EC:BA:11,10.17.20.113,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMU NEGERI 1_JL.KEMIRI RAYA 1 SALATIGA
4TG004036/01-02BI-Dp_R_Guru,00:1F:64:EC:BA:14,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Down,SMP Muh 1 Tegal Jl. Perintis Kemerdekaan 47
RUSAK-4PK004079/01-01BI-Dp_R_Guru,00:1F:64:EC:BA:20,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Down,SMAN 4 Pekalongan Jl. HOS Cokro Aminoto
4JPA003723/02-01BI-R_Aula,00:1F:64:EC:BA:23,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK ISLAM Jepara_Jl. Ratu Kalinyakmat 1 Krapyak Kec Tahunan, Jepara
4UNR003972/01-02BI-R_Guru,00:1F:64:EC:BA:38,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMA TUNAS PATRIA UNGARAN_JL.DIPONEGORO NO 277A
SASAL00048/02-01BI-Resto_Ats,00:1F:64:EC:BA:4A,10.17.20.156,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,Cosmo Cafe_Jl. Monginsidi
4KT003873/01-02BI-R_Kls_9,00:1F:64:EC:BA:50,10.17.22.80,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,MTS MUHAMMADIYAH 1 KLATEN_Jl. Sersan Sadikin No.01 Klaten
4KT003864/01-01BI-R_Kls_IXD,00:1F:64:EC:BA:68,10.17.22.33,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 1 KLATEN_JL.DR WAHIDIN SUDIRO HUSODO 20 KLATEN
4BI003891/01-03BI-Perpus,00:1F:64:EC:BA:71,10.17.21.51,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMAN 1 Cepogo_Jl.Raya Cepogo-Boyolali Km 8
4JPA003672/01-04BI-Dp_Koperasi,00:1F:64:EC:BA:74,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU ISLAM AL HIKMAH_Jl. Raya Pancur Gg.I Mayong
4PBG004567/01-01BI-KLS_XIB,00:1F:64:EC:BA:86,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMA NEGERI 01 KUTASARI_JL. RAYA TOBONG, KUTASARI, PURBALINGGA
4UNR003969/01-05BI-Kls,00:1F:64:EC:BA:89,10.17.19.56,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMA NEGERI 1 UNGARAN_JL.DIPONEGORO 42 UNGARAN
RSK_4KT003849/01-04AI-Kls_X.2,00:1F:64:EC:BA:BC,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,MA NEGERI KLATEN_JL KI AGENG GRIBIG
4PT003808/01-02BI-Teras_Joglo,00:1F:64:EC:BA:CE,10.15.11.120,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU Negeri 1 PATI_Jl. Sudirman No. 24 Pati, tlp. 0295 381454
4BI003879/01-03BI-R_Kepsek,00:1F:64:EC:BA:D7,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMA N 3 Boyolali_Jl. Perintis Kemerdekaan Boyolali
4TG004038/01-02BI-Dpn_R_Media,00:1F:64:EC:BA:E3,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Down,SMPN 6 Tegal Jl. Cinde Kencana No. 1
4JPA003714/02-01BI-Teras_Kls,00:1F:64:EC:BB:13,10.15.10.73,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU Negeri I TAHUNAN_Jl Amarta III Tahunan
4JPA003711/01-04BI-Dp_Kls_x_4,00:1F:64:EC:BB:25,10.15.51.88,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMU Negeri I MAYONG_Jl. Raya Kudus-Jepara Km.20
4BI003898/01-03BI-R_TU,00:1F:64:EC:BB:2B,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMPN 1 Cepogo Boyolali_Mliwis,Cepogo,Boyolali
4KT003860/01-03BI-Lab_Komp,00:1F:64:EC:BB:2E,10.17.22.35,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK MUHAMMADIYAH 3 KLATEN TENGAH_JL. JOMBOR INDAH KM.1 BUNTALAN
4KT003860/01-02BI-R_Kepsek,00:1F:64:EC:BB:31,10.17.22.57,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK MUHAMMADIYAH 3 KLATEN TENGAH_JL. JOMBOR INDAH KM.1 BUNTALAN
4KT003864/01-03BI-R_Guru,00:1F:64:EC:BB:3D,10.17.22.32,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 1 KLATEN_JL.DR WAHIDIN SUDIRO HUSODO 20 KLATEN
4PW003796/01-01BI-Sblh_Sltn_R_Kntor,00:1F:64:EC:BB:43,10.15.11.109,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK YATPI_JL. BRIGJEND KATAMSO NO. 1 KEL. GODONG KEC. GODONG
4TG004038/01-01BI-Teras_Dp,00:1F:64:EC:BB:52,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Down,SMPN 6 Tegal Jl. Cinde Kencana No. 1
4KT003864/01-02BI-R_TU,00:1F:64:EC:BB:58,10.17.22.73,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 1 KLATEN_JL.DR WAHIDIN SUDIRO HUSODO 20 KLATEN
KTKLA00011/01-03BI-Dp_R.Gakindo,00:1F:64:EC:BB:64,10.17.22.38,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,GOR Gelarsena Klaten; Jl. Mayor Sunaryo 24 Klaten; Depan R. Gaikindo
4BI003882/01-01BI-R_Guru,00:1F:64:EC:BB:79,10.17.21.62,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMK Muh 4 Boyolali_Jl.Lembayung No 4 Boyolali
4SA003963/02-01BI-Lab_Komp,00:1F:64:EC:BB:9D,10.17.20.136,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,MTSN SALATIGA_JL. TEGALREJO I SALATIGA
SASAL00022/01-03BI-Slsr_Kamar,00:1F:64:EC:BB:AC,10.17.20.134,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,Pondok Keluarga_&#160;Jl. Osamaliki No. 15
ABRABR00006/01-02BI-Perpus,00:1F:64:EC:BB:B8,10.17.19.57,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Up,SMP NEGERI 3 Ambarawa_Ngampin, Jl. Magelang Km 3
4PT005706/01-01BI-Dpn_R_Ict_Disidk,00:1F:64:EC:BB:BB,10.15.11.140,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,Dinas Pendidikan Kab. Pati_Jl. Panglima Sudirman No. 1B Pati
ABRABR00004/01-03BI-Slsr_Kls_IPA,00:1F:64:EC:BB:CA,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,Sma Negeri 1 Ambarawa_JL. YOS SUDARSO
4PT006643/01-02BI-Ats_Pntu_Msuk,00:1F:64:EC:BB:CD,10.15.11.106,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,RM SAPTORENGGO_Jl. Pati Kudus KM4 Pati Tlp. 0295386049
4UNR003970/01-02BI-Slsr_Kls,00:1F:64:EC:BB:D3,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMA NEGERI 2 UNGARAN_JL.DIPONEGORO 277
4PT005709/01-01BI-Gedung_A,00:1F:64:EC:BB:EB,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK ASSALAMAH PATI_Jl. Panunggulan 17 B Gajahmati Pati
4KS006642/01-01BI-Bgian_Kasir_Lap_Ftsal,00:1F:64:EC:BC:15,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SPBU KRAWANG JEKULO
4UNR003971/02-01BI-Slsr_Kls,00:1F:64:EC:BC:18,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SPMA NEGERI H. MOENADI_JL. DI. PANJAITAN NO.9 TARUBUDAYA UNGARAN
4JPA003709/01-03BI-Kelas,00:1F:64:EC:BC:27,10.15.10.50,AE5100-E2AN2,Root Area,WAC-D4-GBL01,Up,SMU Negeri I JEPARA JL. KS Tubun No. 1 JEPARA
4DM003646/01-02BI-R_Guru,00:1F:64:EC:BC:2A,10.15.51.7,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMU negeri 2 Demak_ Kudus 182 Demak, Kel. Bintoro, Kec. Demak
4BLA006638/02-02BI-R_Kls_X_A,00:1F:64:EC:BC:39,0.0.0.0,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Down,SMK MUHAMMADIYAH 2 BLORA_Jl.Gatot Subroto KM.1 Sonorejo Blora (0296)532761
4UNR003974/01-03BI-Slsr_Kls,00:1F:64:EC:BC:48,0.0.0.0,AE5100-E2AN2,Root Area,WAC-D4-KBU01,Down,SMK KANISIUS UNGARAN_JL.DIPONEGORO 101 UNGARAN
4BLA005552/01-01BI-R_Perpus,00:1F:64:EC:BC:51,10.15.52.30,AE5100-E2AN2,WAC Jateng>>Gombel>>GBL 01,WAC-D4-GBL01,Up,SMKN 1 CEPU_JL. SMEA NO.14 A
